nombre,opt_gurobi,obj_gurobi,time_gurobi,opt_scip,obj_scip,time_scip,opt_roundingsat,obj_roundingsat,time_roundingsat,opt_rs_default,obj_rs_default,time_rs_default,opt_mixed-bag,obj_mixed-bag,time_mixed-bag,opt_naps,obj_naps,time_naps,min,max,vbs,opt_vbs,obj_vbs
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE1.0_TMAX180_K67_cod1.opb,0,0.0,3600.01,1,0.0,641.54,0,0.5171291272670904,2847.4,0,1.0,953.439,0,2.0,,0,0.686715237947605,1912.446614,-8528.0,-2077.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_product.opb,1,0.0,136.01,1,0.0,686.78,0,0.0,3520.82,0,1.0,3526.12,0,0.121417162770437,3600.02,0,0.0,2829.480597,-113641.0,-79206.0,0.0,1,0.0
normalized-NG.dot_unif_10null0mast_rapportOE1.0_TMAX300_K192_cod2.opb,0,0.0,3600.03,0,1.0,3600.03,0,0.5979384157659852,2820.91,0,0.4689182606864048,3268.14,0,0.6624122905175024,3600.34,0,1.0,32.705756,-151922.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE1.0_TMAX60_K67_cod3.opb,1,0.0,197.18,1,0.0,364.28,0,0.0,3063.04,0,0.5983638488507986,3584.39,1,0.0,158.56,0,1.0,32.067792,-2568.0,-1.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_0null10mast_rapportOE2.0_TMAX120_K67_cod1.opb,1,0.0,749.6,1,0.0,439.34,0,0.5843949044585988,3116.75,0,0.6815286624203821,3413.68,0,2.0,,0,1.0,67.942407,-2768.0,-256.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.01,0,0.0355912743972445,3600.0,0,0.1125143513203214,651.289,0,0.1859931113662457,3516.71,0,0.9908151549942594,3600.16,0,1.0,3.747691,-6968.0,0.0,0.0,0,0.0
normalized-NG.dot_fibo_0null20mast_rapportOE1.0_TMAX180_K192_cod1.opb,0,1.0,3349.0,0,2.0,,0,1.0,52.8296,0,0.0,3343.97,0,2.0,,0,1.0,101.434813,-142719.0,0.0,0.0,0,0.0
normalized-maxcut_opt_complete_6-partite_block_nvert_36.opb,1,0.0,82.77,1,0.0,116.95,0,0.0,20.7743,0,0.0,2388.43,1,0.0,119.15,0,1.0,109.447007,-324.0,-308.0,0.0,1,0.0
normalized-j1208_7.std.opb,0,0.0046948356807511,3600.01,0,1.0,3600.0,0,0.0046948356807511,62.1465,1,0.0,205.929,1,0.0,558.404,1,0.0,80.707804,87.0,300.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE2.0_TMAX120_K67_cod3.opb,0,0.0,3600.0,0,0.1102996320308393,3600.01,0,0.1491641843350271,610.726,0,0.2482705449448046,2148.01,0,2.0,,0,1.0,17.905235,-142675.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.2470766005958581,3600.05,0,0.0867783861091159,2396.67,0,0.1877825292102104,3432.77,0,0.0413406333093911,3600.0,0,1.0,2.840818,-630687.0,0.0,0.0,0,0.0
normalized-NG.dot_luby_50null20mast_rapportOE2.0_TMAX120_K192_cod1.opb,1,0.0,2346.65,0,0.0070126227208976,3600.18,0,0.9820301542777,955.665,0,0.9001577840112202,2637.73,0,0.7307152875175316,3589.93,0,1.0,106.663021,-11408.0,0.0,0.0,1,0.0
normalized-j12018_9.std.opb,0,1.0,3600.09,0,2.0,,0,0.3333333333333333,2758.92,0,0.0,2118.26,0,2.0,,0,0.3333333333333333,101.167708,94.0,97.0,0.0,0,0.0
normalized-j12060_8.std.opb,1,0.0,336.72,0,1.0,3600.01,1,0.0,1829.47,1,0.0,1822.13,1,0.0,385.626,1,0.0,135.080135,101.0,104.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null50mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,1,0.0,1164.33,0,0.1010041431010945,3472.35,0,0.3767605801292876,2736.94,0,0.0452966368420468,3600.01,0,1.0,2.189393,-630687.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.0268864271524293,3600.0,0,0.3705259436344658,3010.03,0,0.3653910906091114,3599.23,0,2.0,,0,1.0,102.959247,-133936.0,-15140.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_20null50mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_ladder.opb,1,0.0,10.63,1,0.0,530.62,1,0.0,1352.59,1,0.0,815.007,0,1.0,3600.0,1,0.0,714.650419,-3978.0,-3313.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE2.0_TMAX15_K67_cod2.opb,1,0.0,62.87,1,0.0,406.15,1,0.0,84.6562,1,0.0,80.2605,1,0.0,293.79,1,0.0,971.630007,-10946.0,-10946.0,0.0,1,0.0
normalized-p6b.opb,0,0.0,3600.01,0,0.125,3600.0,0,0.75,333.544,0,0.75,2181.88,0,2.0,,0,1.0,2.793018,-63.0,-55.0,0.0,0,0.0
normalized-NG.dot_luby_50null0mast_rapportOE2.0_TMAX15_K192_cod2.opb,1,0.0,740.6,1,0.0,988.79,1,0.0,2991.11,1,0.0,1908.97,1,0.0,928.72,0,1.0,31.160229,-312.0,0.0,0.0,1,0.0
normalized-injcomp_opt_4layers_maxall_lastlayerdiv2_size_29.opb,1,0.0,25.37,0,0.0,3600.0,0,0.0,15.3908,0,0.0,89.0453,0,0.0,3600.0,0,1.0,0.051221,-57.0,-43.0,0.0,1,0.0
normalized-NG.dot_fibo_0null20mast_rapportOE1.0_TMAX60_K192_cod1.opb,0,0.0,3600.09,0,2.0,,0,0.8895310302076628,633.198,0,0.4782013685239492,3578.1,0,2.0,,0,1.0,103.181777,-209715.0,0.0,0.0,0,0.0
normalized-NG.dot_luby_50null10mast_rapportOE2.0_TMAX15_K192_cod2.opb,1,0.0,145.79,1,0.0,1677.87,1,0.0,2664.79,1,0.0,179.897,1,0.0,828.476,0,1.0,31.649206,-1152.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE2.0_TMAX15_K67_cod2.opb,1,0.0,14.21,1,0.0,484.13,1,0.0,409.245,1,0.0,234.32,1,0.0,1467.16,1,0.0,968.805295,-3657.0,-3657.0,0.0,1,0.0
normalized-j12056_4.std.opb,0,0.8983050847457628,3600.02,0,2.0,,0,0.0,2217.85,0,0.0508474576271186,3055.81,0,2.0,,0,1.0,8.130238,241.0,300.0,0.0,0,0.0
SMTI_25000_3_0.85_8.opb,1,0.0,4.77,1,0.0,72.29,1,0.0,1964.38,1,0.0,146.116,1,0.0,95.62,0,1.0,3156.687202,3244.0,3524.0,0.0,1,0.0
normalized-single-obj-f11-DCTotalLoss.seq-A-3-combined-abcdeir.opb,1,0.0,40.87,0,0.0,3600.02,1,0.0,92.142,1,0.0,177.959,1,0.0,384.807,1,0.0,43.716505,55366042663.0,55366042663.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.0,0,0.0095758304874262,3600.0,0,0.0,935.624,0,0.0,2289.02,0,2.0,,0,1.0,2.802284,-103072.0,0.0,0.0,0,0.0
normalized-NG.dot_unif_10null20mast_rapportOE2.0_TMAX60_K192_cod2.opb,1,0.0,1065.41,0,0.300063998138236,3600.04,0,0.0,1218.23,0,0.0,3395.22,0,2.0,,0,1.0,75.219513,-34376.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null10mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.0,3600.0,0,0.8521509551172542,175.559,0,0.029818294766268,2101.79,0,0.4822953874825283,3600.02,0,1.0,4.600133,-12878.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_product.opb,0,0.0012062726176115,3600.01,0,0.0410132689987937,3600.0,0,0.0,1949.62,0,0.0566948130277442,3254.87,0,1.0,3600.05,0,0.3148371531966224,17.500112,-13392.0,-128.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null50mast_rapportOE2.0_TMAX120_K67_cod1.opb,0,0.0,3600.0,0,0.0198464997286611,3600.0,0,0.1425691914101868,2911.44,0,0.1046205132180789,3367.47,0,0.4692224203426622,3600.6,0,1.0,278.15248,-26798.0,-1000.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,0,0.0660404458232793,3600.01,0,0.3547914512237159,3600.0,0,0.0715270596346087,568.722,0,0.0,3599.86,0,0.4760140181546593,3600.0,0,1.0,2.416985,-34812.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE1.0_TMAX15_K67_cod1.opb,1,0.0,32.15,1,0.0,78.22,1,0.0,1185.33,1,0.0,518.913,1,0.0,103.01,0,1.0,20.582318,-5215.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE1.0_TMAX180_K67_cod2.opb,0,0.0,3600.01,1,0.0,449.7,1,0.0,2728.91,0,0.2775903614457831,3131.11,0,2.0,,0,1.0,3.226022,-8300.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_50null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion.opb,0,0.0005534034311012,3600.0,0,0.0997454344216934,3600.0,0,0.0,3591.35,0,0.0281128942999446,3489.95,0,0.3751411178749308,3600.0,0,1.0,2.51478,-45175.0,0.0,0.0,0,0.0
normalized-frb50-23-5.opb,0,0.2857142857142857,3600.0,0,0.4285714285714285,3600.0,0,1.0,2654.79,0,1.0,1029.84,0,2.0,,0,0.0,1188.674923,-49.0,-42.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.01,0,0.0043007053156717,3600.0,0,0.0,2980.66,0,0.2075233671655484,3506.64,0,0.6866792820689259,3600.0,0,1.0,3.697407,-17439.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE1.0_TMAX60_K67_cod2.opb,0,0.0,3600.0,0,0.0,3600.0,0,0.0,826.728,0,0.2162684979204952,556.386,0,0.498645903859174,3600.01,0,1.0,2.856093,-20678.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0520599756855328,3600.02,0,0.0295826016479805,2895.64,0,0.2104552208564095,3333.62,0,0.3738214237471295,3600.1,0,1.0,2.41509,-37015.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.01,0,0.0244297930274892,3600.0,0,0.2511664193602668,1138.25,0,0.2267366263327775,3084.39,0,0.7930274892536446,3600.05,0,1.0,2.95401,-130742.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.0668144572903805,3600.01,0,0.1435907509260298,3575.24,0,0.1529071725221686,3446.19,0,0.6609888876417106,3600.0,0,1.0,2.423937,-35636.0,0.0,0.0,0,0.0
normalized-minisat100_4_32_6.opb,1,0.0,2058.24,0,0.0,3600.0,0,0.0378491730836701,3590.76,0,0.0184569187650353,3550.64,0,0.0001379459624495,3600.0,0,1.0,3.405651,5224547.0,223541919.0,0.0,1,0.0
normalized-NG.dot_luby_10null20mast_rapportOE1.0_TMAX180_K192_cod2.opb,1,0.0,141.44,0,0.7455830388692579,3600.21,0,0.1837455830388692,3473.13,1,0.0,526.659,0,0.0,3600.26,0,1.0,31.198329,-36224.0,0.0,0.0,1,0.0
normalized-NG.dot_fibo_50null20mast_rapportOE1.0_TMAX120_K192_cod1.opb,0,0.0,3600.03,0,2.0,,0,2.0,,0,0.722089881310488,3490.15,0,2.0,,0,1.0,87.825165,-287557.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0081795238240034,3600.01,0,0.0492291787028309,3600.01,0,0.0,3324.77,0,0.2448992002919086,3386.56,0,0.6147413871742634,3600.0,0,1.0,3.096599,-32887.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_50null0mast_rapportOE1.0_TMAX60_K67_cod2.opb,0,0.0,3600.05,0,0.0,3600.0,0,0.0,2635.68,0,0.0,1461.72,0,2.0,,0,1.0,2.965505,-21137.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_50null0mast_rapportOE1.0_TMAX120_K67_cod2.opb,0,0.0,3600.01,0,0.0237920745432654,3600.0,0,0.0497827566350835,1703.94,0,0.2916295869758676,3108.31,0,2.0,,0,1.0,2.788822,-38206.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null0mast_rapportOE2.0_TMAX120_K67_cod1.opb,0,0.0,3600.01,0,0.0207612456747404,3600.0,0,0.1937716262975778,3549.64,0,0.2283737024221453,2360.17,0,0.2076124567474048,3600.01,0,1.0,221.650553,-300.0,-11.0,0.0,0,0.0
normalized-NG.dot_fibo_0null10mast_rapportOE1.0_TMAX15_K192_cod1.opb,1,0.0,1213.68,1,0.0,1518.87,0,1.0,2170.52,0,0.8948391244630176,2015.85,0,2.0,,0,2.0,,-69857.0,-1419.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_0null10mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.06,0,0.0043687199650502,3600.01,0,0.0186216688510266,3210.33,0,0.1482088248143294,3543.92,0,0.7302315421581477,3600.01,0,1.0,5.174662,-18312.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE2.0_TMAX180_K67_cod2.opb,0,0.0,3600.01,0,0.0724541639054561,3600.0,0,0.0557580443266328,1520.27,0,0.0275200647964067,3426.41,0,0.8020027980266549,3600.03,0,1.0,3.023419,-54324.0,0.0,0.0,0,0.0
normalized-autocorr_bern40-05.lin.opb,0,0.0,3600.02,0,0.0,3600.0,0,0.25,114.972,0,0.0,762.426,0,0.0,3600.01,0,1.0,0.017036,-234.0,-230.0,0.0,0,0.0
normalized-j6041_8.std.opb,0,1.0,3600.01,0,2.0,,1,0.0,441.43,1,0.0,348.847,1,0.0,374.234,1,0.0,31.970396,135.0,292.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,0,0.0,3600.01,0,0.918918918918919,3600.03,0,0.0162162162162162,460.696,0,0.027027027027027,1979.81,0,0.6432432432432432,3600.01,0,1.0,1016.882825,-1006.0,-636.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_10null20mast_rapportOE2.0_TMAX120_K67_cod3.opb,0,0.0,3600.0,0,0.0146715621423156,3600.0,0,0.3683647228457182,3378.9,0,0.313550755875314,3202.49,0,2.0,,0,1.0,16.007271,-134546.0,0.0,0.0,0,0.0
SMTI_50000_3_0.75_10.opb,1,0.0,30.39,1,0.0,657.54,1,0.0,1840.95,1,0.0,1772.98,1,0.0,280.75,0,1.0,2257.317702,6636.0,7176.0,0.0,1,0.0
normalized-opm2-z7-s8.opb,1,0.0,37.63,1,0.0,284.0,0,0.0888631916029176,3438.39,0,0.0534602383917452,3575.55,0,2.0,,0,1.0,88.948662,-11242.0,0.0,0.0,1,0.0
normalized-NG.dot_luby_20null20mast_rapportOE1.0_TMAX300_K192_cod2.opb,1,0.0,71.8,0,0.8143459915611815,3600.34,0,0.9912150580168776,3422.1,1,0.0,89.4761,1,0.0,1225.4,0,1.0,34.223831,-60672.0,0.0,0.0,1,0.0
normalized-NG.dot_luby_0null50mast_rapportOE1.0_TMAX120_K192_cod1.opb,1,0.0,708.22,0,2.0,,0,2.0,,0,0.865982380319149,3559.26,0,2.0,,0,1.0,204.691304,-24064.0,0.0,0.0,1,0.0
normalized-NG.dot_luby_50null0mast_rapportOE2.0_TMAX180_K192_cod2.opb,0,0.0,3600.33,0,2.0,,0,0.1166338582677165,1957.74,0,0.8134842519685039,3228.45,0,0.4960629921259842,3600.01,0,1.0,33.69983,-2032.0,0.0,0.0,0,0.0
normalized-j12013_7.std.opb,0,0.1904761904761904,3600.01,0,1.0,3600.01,0,0.238095238095238,21.2375,0,0.1428571428571428,3078.06,0,2.0,,0,0.0,1578.157241,110.0,131.0,0.0,0,0.0
normalized-clique-coloring-max-clique-n=14-t=13.opb,1,0.0,24.14,0,0.0,3600.01,0,0.0,10.6192,0,0.0,0.967771,0,2.0,,0,0.0,1.186936,1.0,1.0,0.0,1,0.0
normalized-knapPI_5_10000_10000_5_-4687981.opb,1,0.0,1.9,1,0.0,111.11,0,1.0,2225.2,0,0.0027291289024858,2228.26,1,0.0,112.56,0,2.0,,-7440628.0,-7143830.0,0.0,1,0.0
normalized-NG.dot_fibo_20null10mast_rapportOE2.0_TMAX300_K192_cod2.opb,0,0.0,3600.03,0,1.0,3600.03,0,0.7321522041485751,3485.94,0,0.6353097473068161,2555.84,0,2.0,,0,1.0,31.42965,-401198.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.02,0,0.1192702050663449,3600.02,0,0.0965018094089264,910.711,0,0.1441495778045838,3274.26,0,1.0,3600.02,0,0.2567852834740651,83.502804,-13392.0,-128.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.01,0,0.2084507042253521,3600.0,0,0.0732394366197183,2180.56,0,0.0957746478873239,2746.71,0,0.5577464788732395,3600.08,0,1.0,436.691418,-902.0,-547.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_0null20mast_rapportOE1.0_TMAX15_K67_cod1.opb,1,0.0,17.24,1,0.0,92.45,1,0.0,212.773,1,0.0,1268.57,1,0.0,186.61,0,1.0,64.876208,-384.0,-1.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_0null20mast_rapportOE2.0_TMAX180_K67_cod1.opb,0,0.0,3600.0,1,0.0,500.08,0,0.2813975448536355,3035.65,0,0.4173748819641171,2764.64,0,2.0,,0,1.0,33.592073,-4264.0,-28.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_20null10mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_product.opb,1,0.0,48.99,1,0.0,589.02,1,0.0,190.483,1,0.0,159.649,1,0.0,1045.17,0,0.0,3350.418907,-1296.0,-1296.0,0.0,1,0.0
normalized-BA_RDC4.dot_luby_0null0mast_rapportOE2.0_TMAX300_K67_cod3.opb,0,0.0,3600.02,0,0.0244988864142538,3600.02,0,0.0256124721603563,2269.83,0,0.0256124721603563,3503.66,0,0.153674832962138,3600.03,0,1.0,63.730885,-1026.0,-128.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,0,0.0,3600.02,0,0.0313162184189079,3600.0,0,0.0543398533007334,3480.0,0,0.3712917685411573,3367.01,0,0.8778932355338224,3600.0,0,1.0,2.125473,-49080.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_50null0mast_rapportOE2.0_TMAX60_K67_cod3.opb,0,0.0,3600.01,0,0.0,3600.01,0,0.0915805490394978,895.919,0,0.2397609839599315,3107.84,0,2.0,,0,1.0,11.39807,-63092.0,0.0,0.0,0,0.0
normalized-j12037_9.std.opb,0,1.0,3600.02,0,2.0,,0,0.0,2763.43,0,0.0151515151515151,1729.12,0,2.0,,0,0.3636363636363636,41.90925,150.0,282.0,0.0,0,0.0
normalized-BA_RDC4.dot_unif_0null10mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_product.opb,1,0.0,42.41,1,0.0,514.22,1,0.0,720.958,1,0.0,254.405,1,0.0,401.718,1,0.0,2464.454548,-3619.0,-3619.0,0.0,1,0.0
normalized-autocorr_bern20-15.lin.opb,1,0.0,264.26,1,0.0,1439.73,0,0.0,700.257,0,0.0,1694.63,0,2.0,,0,1.0,439.923241,-1490.0,-1331.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,0,0.0,3600.01,0,0.119523390956148,3600.0,0,0.0552934856919621,2885.82,0,0.0048198066217404,3055.11,0,0.8804766090438519,3600.02,0,1.0,2.62916,-204780.0,0.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_binary.opb,1,0.0,98.87,1,0.0,521.0,1,0.0,201.123,1,0.0,324.553,1,0.0,470.483,1,0.0,486.738843,-24476.0,-24476.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_20null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,0,0.0,3600.02,0,0.1074869688832727,3600.0,0,0.0785026062233454,1739.7,0,0.2603064286842521,2821.79,0,0.8431922287158427,3600.0,0,1.0,7.873138,-25324.0,0.0,0.0,0,0.0
normalized-mps-v2-20-10-fast0507.opb,1,0.0,1648.6,1,0.0,223.9,0,1.0,3021.47,0,0.5578947368421052,2217.02,0,2.0,,0,0.9052631578947368,14.217071,174.0,269.0,0.0,1,0.0
normalized-j1208_8.std.opb,0,0.1,3600.01,0,1.0,3600.05,0,0.1,276.936,0,0.1,90.6287,0,2.0,,1,0.0,2630.198586,87.0,97.0,0.0,1,0.0
normalized-NG.dot_luby_0null0mast_rapportOE1.0_TMAX15_K192_cod1.opb,0,0.7619047619047619,3600.04,0,0.2751322751322751,3600.06,0,1.0,1058.29,0,2.0,,1,0.0,1493.02,0,2.0,,-768.0,-12.0,0.0,1,0.0
normalized-maxcut_opt_complete_6-partite_inlv_nvert_57.opb,1,0.0,2456.64,0,0.25,3600.01,0,0.0,49.9575,0,0.0,3309.2,0,2.0,,0,1.0,0.953792,-812.0,-708.0,0.0,1,0.0
normalized-BA_RDC4.dot_unif_20null20mast_rapportOE2.0_TMAX15_K67_cod3.opb,1,0.0,36.3,1,0.0,138.75,1,0.0,431.908,1,0.0,906.523,1,0.0,294.39,0,1.0,31.392316,-3345.0,0.0,0.0,1,0.0
SMTI_25000_10_0.95_3.opb,1,0.0,633.54,0,2.0,,1,0.0,39.2497,1,0.0,59.6749,1,0.0,391.763,0,1.0,2937.619418,0.0,564.0,0.0,1,0.0
normalized-NG.dot_unif_0null0mast_rapportOE2.0_TMAX120_K192_cod1.opb,0,2.0,,0,2.0,,0,0.0,1414.24,0,0.8166043916670932,864.981,0,1.0,1329.04,0,2.0,,-42112.0,-3038.0,0.0,0,0.0
normalized-BA_RDC4.dot_fibo_50null20mast_rapportOE2.0_TMAX120_K67_cod2.opb,0,0.0,3600.01,0,0.0,3600.0,0,0.1570519741541119,1669.48,0,0.16542364998422,3588.66,0,2.0,,0,1.0,172.571379,-133936.0,-13530.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_50null10mast_rapportOE2.0_TMAX120_K67_cod2.opb,0,0.0,3600.0,1,0.0,596.05,0,0.0,3591.96,1,0.0,2502.36,1,0.0,115.96,0,1.0,2740.714889,-2676.0,-2564.0,0.0,1,0.0
Init-x2-i5_pp_97.opb,1,0.0,18.16,1,0.0,291.86,0,0.0151515151515151,228.031,0,0.0151515151515151,1209.68,1,0.0,263.2,0,1.0,24.10394,1556.0,1688.0,0.0,1,0.0
normalized-NG.dot_fibo_20null10mast_rapportOE2.0_TMAX300_K192_cod1.opb,0,0.0,3600.03,0,0.8576687212662808,3600.03,0,1.0,138.684,0,0.8132559529870015,2721.49,0,2.0,,0,2.0,,-448930.0,-65887.0,0.0,0,0.0
normalized-single-obj-f58-fob_fxl_loss.seq-B-3-2-irabcde.opb,0,0.0909083576651739,3600.01,0,1.0,3600.03,0,0.4545434014624871,475.905,0,0.0,3578.45,0,2.0,,0,0.0911793646168772,1925.448903,7765165974.0,8636759852.0,0.0,0,0.0
normalized-single-obj-f58-fob_fxl_loss.seq-B-3-1-EDCBAir.opb,0,1.8026536720493945e-08,3600.38,0,1.0,3600.02,0,1.5022113933744954e-08,712.434,0,0.0,2519.17,0,9.013268360246973e-08,3600.0,0,4.807076458798385e-08,13.201992,-5496166382.0,-5163323746.0,0.0,0,0.0
normalized-NG.dot_luby_10null50mast_rapportOE1.0_TMAX120_K192_cod2.opb,1,0.0,1316.82,0,2.0,,1,0.0,2255.85,0,0.0,438.662,1,0.0,3058.06,0,1.0,32.032752,-23744.0,0.0,0.0,1,0.0
normalized-harp2.opb,0,0.0,3600.01,1,0.0,645.43,0,0.0028018879197036,3093.9,0,0.0146044927709403,3064.15,0,0.1073662325247938,3600.0,0,1.0,5.135387,-8369000.0,0.0,0.0,1,0.0
normalized-NG.dot_luby_20null0mast_rapportOE2.0_TMAX300_K192_cod1.opb,0,0.0,3600.04,0,0.7057010785824345,3600.02,0,1.0,1066.14,0,0.147919876733436,1702.22,0,0.1715459681561376,3597.12,0,2.0,,-2254.0,-307.0,0.0,0,0.0
normalized-BA_RDC4.dot_luby_0null50mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_binary.opb,1,0.0,88.66,1,0.0,863.07,1,0.0,146.582,1,0.0,81.0085,1,0.0,435.577,1,0.0,287.109304,-49.0,-49.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion.opb,0,0.0,3600.01,0,0.0273923234690887,3600.0,0,0.053680046879578,2309.5,0,0.0810723703486668,3594.3,0,0.0980017579841781,3600.0,0,1.0,2.546822,-341300.0,0.0,0.0,0,0.0
normalized-KE_670_003.opb,1,0.0,12.03,1,0.0,66.45,0,0.6892415709793023,3515.92,0,0.4728296643019088,3559.33,1,0.0,71.66,0,1.0,18.632561,-30569.0,-16896.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,1,0.0,12.51,1,0.0,1779.55,0,0.3851657585170851,3578.61,1,0.0,2983.86,0,1.0,3600.04,0,0.7567771723447234,1039.735964,-117822.0,0.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE2.0_TMAX120_K67_cod1.opb,0,0.0,3600.01,1,0.0,2001.94,0,0.679773913227558,3236.62,0,0.631529366935868,2778.04,0,1.0,659.975,0,0.8229833716142553,82.075698,-132483.0,-38006.0,0.0,1,0.0
normalized-BA_RDC4.dot_fibo_10null0mast_rapportOE2.0_TMAX15_K67_cod1.opb,1,0.0,49.76,1,0.0,216.14,1,0.0,267.547,1,0.0,245.839,1,0.0,140.34,0,1.0,17.226488,-11179.0,0.0,0.0,1,0.0
